3SsnPorch,2ndFlrSF,HalfBath,OverallQual,OverallCond,LotArea,GrLivArea,YearRemodAdd,MasVnrArea,1stFlrSF,BsmtFullBath,LotFrontage,MiscVal,KitchenAbvGr,WoodDeckSF,BsmtHalfBath,TotalBsmtSF,TotRmsAbvGrd,YrSold,OpenPorchSF,LowQualFinSF,BsmtUnfSF,GarageYrBlt,FullBath,GarageCars,YearBuilt,BsmtFinSF1,BsmtFinSF2,PoolArea,ScreenPorch,Fireplaces,GarageArea,EnclosedPorch,BedroomAbvGr,MasVnrType_E,LotConfig_E,LandSlope_E,GarageQual_E,Exterior1st_E,GarageFinish_E,Electrical_E,BsmtQual_E,HouseStyle_E,Foundation_E,BsmtCond_E,HeatingQC_E,CentralAir_E,BsmtExposure_E,Utilities_E,LotShape_E,Condition1_E,Condition2_E,PavedDrive_E,BldgType_E,SaleType_E,MSZoning_E,Exterior2nd_E,Heating_E,MSSubClass_E,KitchenQual_E,BsmtFinType2_E,BsmtFinType1_E,GarageType_E,LandContour_E,Neighborhood_E,Fence_E,MoSold_E,SaleCondition_E,ExterQual_E,Functional_E,Alley_E,RoofStyle_E,Street_E,ExterCond_E,PoolQC_E,FireplaceQu_E,RoofMatl_E,GarageCond_E,MasVnrType_E,LotConfig_E,LandSlope_E,GarageQual_E,Exterior1st_E,GarageFinish_E,Electrical_E,BsmtQual_E,HouseStyle_E,Foundation_E,BsmtCond_E,HeatingQC_E,CentralAir_E,BsmtExposure_E,Utilities_E,LotShape_E,Condition1_E,Condition2_E,PavedDrive_E,BldgType_E,SaleType_E,MSZoning_E,Exterior2nd_E,Heating_E,MSSubClass_E,KitchenQual_E,BsmtFinType2_E,BsmtFinType1_E,GarageType_E,LandContour_E,Neighborhood_E,Fence_E,MoSold_E,SaleCondition_E,ExterQual_E,Functional_E,Alley_E,RoofStyle_E,Street_E,ExterCond_E,PoolQC_E,FireplaceQu_E,RoofMatl_E,GarageCond_E
0,0.0,0,8,5,9.56317796268,7.378383713,2007,640.0,7.378383713,0.0,4.70953020131,0,0.69314718056,0,0.0,7.35691824236,7,2009,56,0,1566.0,2007.0,2,3.0,2007,0.0,0.0,0,0,1,6.79234442747,0,3,5.0,3.0,1.0,4.0,12.0,3.0,6.0,4.0,6.0,6.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,12.0,3.0,6.0,6.0,6.0,2.0,24.0,0.0,9.0,5.0,3.0,7.0,0.0,2.0,2.0,4.0,0.0,5.0,3.0,6.0,5.0,3.0,1.0,4.0,12.0,3.0,6.0,4.0,6.0,6.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,12.0,3.0,6.0,6.0,6.0,2.0,24.0,0.0,9.0,5.0,3.0,7.0,0.0,2.0,2.0,4.0,0.0,5.0,3.0,6.0
0,0.0,0,5,7,8.88197518425,6.80350525761,2000,0.0,6.80350525761,0.0,4.11087386417,0,0.69314718056,222,1.0,6.80350525761,5,2010,32,0,180.0,2005.0,1,2.0,1951,234.0,486.0,0,0,0,6.35784226651,0,3,2.0,3.0,1.0,4.0,6.0,2.0,6.0,3.0,6.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,6.0,12.0,3.0,4.0,3.0,3.0,2.0,11.0,0.0,2.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0,2.0,3.0,1.0,4.0,6.0,2.0,6.0,3.0,6.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,6.0,12.0,3.0,4.0,3.0,3.0,2.0,11.0,0.0,2.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0
0,0.0,0,8,5,9.34827455807,7.44132038972,2008,200.0,7.44132038972,1.0,4.59511985013,0,0.69314718056,0,0.0,7.44132038972,7,2010,50,0,486.0,2008.0,2,3.0,2007,1218.0,0.0,0,0,1,6.65027904859,0,3,5.0,1.0,1.0,4.0,12.0,3.0,6.0,5.0,6.0,6.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,12.0,3.0,6.0,7.0,6.0,2.0,24.0,0.0,2.0,5.0,3.0,7.0,0.0,2.0,2.0,4.0,0.0,5.0,3.0,6.0,5.0,1.0,1.0,4.0,12.0,3.0,6.0,5.0,6.0,6.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,12.0,3.0,6.0,7.0,6.0,2.0,24.0,0.0,2.0,5.0,3.0,7.0,0.0,2.0,2.0,4.0,0.0,5.0,3.0,6.0
0,0.0,0,5,6,9.70026917003,7.378383713,1997,0.0,7.378383713,1.0,3.87120101091,0,0.69314718056,288,0.0,7.30317005124,6,2006,258,0,207.0,1957.0,1,1.0,1957,1277.0,0.0,0,0,2,5.76832099579,0,2,2.0,5.0,1.0,4.0,5.0,3.0,6.0,3.0,6.0,3.0,4.0,3.0,2.0,5.0,2.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,6.0,6.0,12.0,2.0,6.0,3.0,6.0,2.0,11.0,0.0,10.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,5.0,3.0,6.0,2.0,5.0,1.0,4.0,5.0,3.0,6.0,3.0,6.0,3.0,4.0,3.0,2.0,5.0,2.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,6.0,6.0,12.0,2.0,6.0,3.0,6.0,2.0,11.0,0.0,10.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,5.0,3.0,6.0
0,0.0,0,4,6,8.7522653136,6.25575004175,1950,0.0,6.25575004175,0.0,4.11087386417,0,0.69314718056,49,0.0,6.25575004175,4,2008,0,0,520.0,1920.0,1,1.0,1927,0.0,0.0,0,0,0,5.48479693349,87,1,2.0,1.0,1.0,3.0,5.0,2.0,6.0,3.0,6.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,5.0,2.0,6.0,6.0,1.0,1.0,6.0,6.0,3.0,2.0,4.0,0.0,2.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0,2.0,1.0,1.0,3.0,5.0,2.0,6.0,3.0,6.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,5.0,2.0,6.0,6.0,1.0,1.0,6.0,6.0,3.0,2.0,4.0,0.0,2.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0
0,6.50578406013,0,4,4,9.04793908262,7.18387071506,1950,0.0,6.47697236289,0.0,3.93182563272,0,0.69314718056,0,0.0,6.47697236289,6,2008,54,0,649.0,1920.0,1,1.0,1920,0.0,0.0,0,0,0,5.52545293913,172,3,2.0,1.0,1.0,4.0,11.0,2.0,6.0,3.0,7.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,5.0,1.0,5.0,5.0,1.0,12.0,6.0,10.0,2.0,6.0,6.0,3.0,2.0,2.0,3.0,9.0,5.0,2.0,7.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,4.0,11.0,2.0,6.0,3.0,7.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,5.0,1.0,5.0,5.0,1.0,12.0,6.0,10.0,2.0,6.0,6.0,3.0,2.0,2.0,3.0,9.0,5.0,2.0,7.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,3.0
0,0.0,1,5,6,9.05310159555,7.11395610957,2006,0.0,7.11395610957,0.0,4.2341065046,0,0.69314718056,0,0.0,7.11395610957,6,2008,65,0,1228.0,1966.0,1,1.0,1966,0.0,0.0,0,0,0,5.6058020663,0,3,2.0,5.0,1.0,4.0,9.0,2.0,6.0,3.0,6.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,10.0,6.0,12.0,3.0,6.0,6.0,6.0,2.0,7.0,3.0,3.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0,2.0,5.0,1.0,4.0,9.0,2.0,6.0,3.0,6.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,10.0,6.0,12.0,3.0,6.0,6.0,6.0,2.0,7.0,3.0,3.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0
0,0.0,0,8,5,9.31018570695,7.11882624906,2007,0.0,7.11882624906,0.0,4.45434729625,0,0.69314718056,0,0.0,7.11882624906,7,2008,30,0,1234.0,2007.0,2,2.0,2007,0.0,0.0,0,0,0,6.18414889094,0,3,2.0,3.0,1.0,4.0,12.0,3.0,6.0,5.0,6.0,6.0,4.0,5.0,2.0,4.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,12.0,3.0,6.0,6.0,6.0,2.0,17.0,0.0,7.0,5.0,3.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0,2.0,3.0,1.0,4.0,12.0,3.0,6.0,5.0,6.0,6.0,4.0,5.0,2.0,4.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,12.0,3.0,6.0,6.0,6.0,2.0,17.0,0.0,7.0,5.0,3.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0
0,0.0,1,5,5,9.26416545867,7.4389715924,1959,0.0,7.4389715924,0.0,4.26267987704,0,0.69314718056,0,1.0,7.24351297467,6,2010,38,0,380.0,1959.0,1,2.0,1959,1018.0,0.0,0,0,1,6.10479323241,0,4,2.0,1.0,1.0,4.0,11.0,3.0,6.0,3.0,6.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,12.0,6.0,12.0,3.0,6.0,2.0,6.0,2.0,11.0,0.0,1.0,5.0,2.0,7.0,0.0,5.0,2.0,4.0,0.0,5.0,3.0,6.0,2.0,1.0,1.0,4.0,11.0,3.0,6.0,3.0,6.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,12.0,6.0,12.0,3.0,6.0,2.0,6.0,2.0,11.0,0.0,1.0,5.0,2.0,7.0,0.0,5.0,2.0,4.0,0.0,5.0,3.0,6.0
0,0.0,0,9,5,8.89754559871,7.3537223304,2005,246.0,7.3537223304,1.0,4.11087386417,0,0.69314718056,203,0.0,7.3537223304,6,2007,47,0,408.0,2005.0,2,2.0,2005,1153.0,0.0,0,0,1,6.32256523993,0,2,3.0,1.0,1.0,4.0,5.0,4.0,6.0,5.0,6.0,6.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,4.0,5.0,4.0,6.0,6.0,14.0,4.0,6.0,7.0,6.0,2.0,24.0,0.0,8.0,5.0,4.0,7.0,0.0,5.0,2.0,4.0,0.0,5.0,3.0,6.0,3.0,1.0,1.0,4.0,5.0,4.0,6.0,5.0,6.0,6.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,4.0,5.0,4.0,6.0,6.0,14.0,4.0,6.0,7.0,6.0,2.0,24.0,0.0,8.0,5.0,4.0,7.0,0.0,5.0,2.0,4.0,0.0,5.0,3.0,6.0
0,7.18614430452,1,8,5,9.5044268921,7.80506704426,2005,132.0,7.03262426103,0.0,4.69134788223,0,0.69314718056,113,0.0,7.01929665372,9,2006,32,0,1117.0,2004.0,3,3.0,2004,0.0,0.0,0,0,1,6.53958595562,0,4,5.0,1.0,1.0,4.0,12.0,4.0,6.0,5.0,7.0,6.0,4.0,5.0,2.0,4.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,15.0,3.0,6.0,6.0,7.0,2.0,24.0,0.0,12.0,5.0,3.0,7.0,0.0,2.0,2.0,4.0,0.0,5.0,3.0,6.0,5.0,1.0,1.0,4.0,12.0,4.0,6.0,5.0,7.0,6.0,4.0,5.0,2.0,4.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,15.0,3.0,6.0,6.0,7.0,2.0,24.0,0.0,12.0,5.0,3.0,7.0,0.0,2.0,2.0,4.0,0.0,5.0,3.0,6.0
0,0.0,1,5,5,9.29284159349,7.00124562207,1995,0.0,7.00124562207,0.0,4.72738781871,0,0.69314718056,392,0.0,7.00124562207,6,2009,64,0,1097.0,1995.0,1,2.0,1994,0.0,0.0,0,0,0,6.51174532964,0,3,2.0,3.0,1.0,4.0,12.0,2.0,6.0,4.0,6.0,6.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,12.0,2.0,6.0,6.0,6.0,2.0,17.0,0.0,3.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0,2.0,3.0,1.0,4.0,12.0,2.0,6.0,4.0,6.0,6.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,12.0,2.0,6.0,6.0,6.0,2.0,17.0,0.0,3.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0
0,0.0,0,5,6,9.05169627854,7.16857989726,1990,650.0,7.16857989726,0.0,4.31748811354,0,0.69314718056,0,1.0,7.16857989726,5,2009,0,0,84.0,1954.0,1,2.0,1954,1213.0,0.0,0,0,1,6.21260609575,0,3,3.0,1.0,1.0,4.0,6.0,4.0,6.0,3.0,6.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,6.0,12.0,2.0,6.0,2.0,6.0,2.0,11.0,0.0,5.0,5.0,2.0,7.0,0.0,5.0,2.0,4.0,0.0,4.0,3.0,6.0,3.0,1.0,1.0,4.0,6.0,4.0,6.0,3.0,6.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,6.0,12.0,2.0,6.0,2.0,6.0,2.0,11.0,0.0,5.0,5.0,2.0,7.0,0.0,5.0,2.0,4.0,0.0,4.0,3.0,6.0
0,0.0,0,5,7,8.97752520097,6.96413561242,2007,0.0,6.96413561242,1.0,4.2341065046,0,0.69314718056,0,0.0,6.96413561242,5,2010,52,0,326.0,1953.0,1,1.0,1953,731.0,0.0,0,0,0,5.50938833663,0,3,2.0,1.0,1.0,4.0,12.0,2.0,6.0,3.0,6.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,12.0,3.0,6.0,7.0,3.0,2.0,11.0,0.0,7.0,2.0,2.0,7.0,0.0,2.0,2.0,3.0,0.0,0.0,3.0,6.0,2.0,1.0,1.0,4.0,12.0,2.0,6.0,3.0,6.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,12.0,3.0,6.0,7.0,3.0,2.0,11.0,0.0,7.0,2.0,2.0,7.0,0.0,2.0,2.0,3.0,0.0,0.0,3.0,6.0
0,0.0,0,4,5,8.70632484014,7.05012252027,1955,0.0,7.05012252027,0.0,4.18965474203,0,1.09861228867,0,0.0,0.0,6,2008,0,0,0.0,1979.0,2,0.0,1955,0.0,0.0,0,0,0,0.0,0,2,2.0,1.0,1.0,0.0,4.0,0.0,2.0,0.0,6.0,6.0,0.0,3.0,1.0,0.0,2.0,1.0,5.0,5.0,1.0,2.0,5.0,4.0,11.0,6.0,5.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,3.0,1.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,4.0,0.0,2.0,0.0,6.0,6.0,0.0,3.0,1.0,0.0,2.0,1.0,5.0,5.0,1.0,2.0,5.0,4.0,11.0,6.0,5.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,3.0,1.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,0.0
0,0.0,0,6,5,9.06635452145,7.18916773842,1965,101.0,7.18916773842,0.0,4.44265125649,0,0.69314718056,0,0.0,6.99301512293,6,2006,138,0,445.0,1965.0,2,2.0,1965,643.0,0.0,0,0,1,6.08904487545,0,3,3.0,1.0,1.0,4.0,6.0,3.0,6.0,3.0,6.0,3.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,6.0,12.0,2.0,6.0,2.0,6.0,2.0,11.0,2.0,10.0,2.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,4.0,3.0,6.0,3.0,1.0,1.0,4.0,6.0,3.0,6.0,3.0,6.0,3.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,6.0,12.0,2.0,6.0,2.0,6.0,2.0,11.0,2.0,10.0,2.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,4.0,3.0,6.0
0,0.0,1,5,6,9.73542386749,7.19218205871,1959,0.0,7.19218205871,0.0,4.75359019111,0,0.69314718056,0,1.0,7.20860033796,5,2007,104,0,383.0,1959.0,1,1.0,1959,967.0,0.0,0,0,2,5.7333412769,0,2,2.0,1.0,1.0,4.0,12.0,3.0,6.0,3.0,6.0,3.0,4.0,4.0,2.0,5.0,2.0,1.0,5.0,5.0,2.0,5.0,5.0,4.0,13.0,6.0,12.0,2.0,6.0,3.0,6.0,2.0,22.0,0.0,9.0,5.0,2.0,7.0,0.0,2.0,2.0,3.0,0.0,5.0,3.0,6.0,2.0,1.0,1.0,4.0,12.0,3.0,6.0,3.0,6.0,3.0,4.0,4.0,2.0,5.0,2.0,1.0,5.0,5.0,2.0,5.0,5.0,4.0,13.0,6.0,12.0,2.0,6.0,3.0,6.0,2.0,22.0,0.0,9.0,5.0,2.0,7.0,0.0,2.0,2.0,3.0,0.0,5.0,3.0,6.0
0,0.0,0,5,7,9.12489141014,6.78558764501,1983,0.0,6.78558764501,1.0,4.2341065046,0,0.69314718056,240,0.0,6.73459165997,5,2007,0,0,0.0,1983.0,1,2.0,1983,747.0,93.0,0,0,0,6.22455842928,0,2,2.0,5.0,1.0,4.0,9.0,3.0,6.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,10.0,6.0,8.0,3.0,3.0,5.0,6.0,2.0,13.0,3.0,10.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,5.0,2.0,5.0,1.0,4.0,9.0,3.0,6.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,10.0,6.0,8.0,3.0,3.0,5.0,6.0,2.0,13.0,3.0,10.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,5.0
0,0.0,0,5,6,9.12706745278,6.84481547921,1980,0.0,6.84481547921,1.0,4.2341065046,0,0.69314718056,145,0.0,6.84481547921,5,2008,0,0,167.0,1977.0,1,1.0,1975,280.0,491.0,0,0,0,5.7333412769,0,3,2.0,5.0,1.0,4.0,12.0,2.0,6.0,4.0,6.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,12.0,2.0,2.0,4.0,3.0,2.0,17.0,3.0,9.0,5.0,2.0,7.0,0.0,5.0,2.0,4.0,0.0,0.0,3.0,6.0,2.0,5.0,1.0,4.0,12.0,2.0,6.0,4.0,6.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,12.0,2.0,2.0,4.0,3.0,2.0,17.0,3.0,9.0,5.0,2.0,7.0,0.0,5.0,2.0,4.0,0.0,0.0,3.0,6.0
0,0.0,0,5,6,8.98042393637,7.04838640872,1959,0.0,7.04838640872,1.0,4.26267987704,0,0.69314718056,0,0.0,7.04838640872,6,2006,0,0,465.0,1959.0,1,1.0,1959,179.0,506.0,0,0,0,5.70711026475,0,3,2.0,1.0,1.0,4.0,11.0,3.0,4.0,3.0,6.0,3.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,6.0,12.0,2.0,2.0,5.0,6.0,2.0,11.0,0.0,2.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0,2.0,1.0,1.0,4.0,11.0,3.0,4.0,3.0,6.0,3.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,6.0,12.0,2.0,2.0,5.0,6.0,2.0,11.0,0.0,2.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0
0,0.0,0,9,5,8.94363670591,7.46908388492,2005,412.0,7.46908388492,1.0,4.12713438505,0,0.69314718056,196,0.0,7.46908388492,6,2010,82,0,1296.0,2005.0,2,2.0,2005,456.0,0.0,0,0,1,6.35784226651,0,2,3.0,1.0,1.0,4.0,5.0,3.0,6.0,5.0,6.0,6.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,4.0,5.0,4.0,6.0,6.0,14.0,4.0,6.0,7.0,6.0,2.0,24.0,0.0,4.0,5.0,4.0,7.0,0.0,5.0,2.0,4.0,0.0,5.0,3.0,6.0,3.0,1.0,1.0,4.0,5.0,3.0,6.0,5.0,6.0,6.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,4.0,5.0,4.0,6.0,6.0,14.0,4.0,6.0,7.0,6.0,2.0,24.0,0.0,4.0,5.0,4.0,7.0,0.0,5.0,2.0,4.0,0.0,5.0,3.0,6.0
0,6.44888939415,1,7,5,9.45899571246,7.67322312112,2003,0.0,7.3258075026,1.0,3.89182029811,0,0.69314718056,168,0.0,7.26892012819,6,2009,43,0,83.0,2003.0,1,2.0,2003,1351.0,0.0,0,198,1,6.50876913697,0,1,2.0,5.0,1.0,4.0,12.0,3.0,6.0,5.0,3.0,6.0,4.0,5.0,2.0,2.0,2.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,7.0,3.0,6.0,7.0,6.0,2.0,12.0,0.0,8.0,2.0,3.0,7.0,0.0,2.0,2.0,4.0,0.0,6.0,3.0,6.0,2.0,5.0,1.0,4.0,12.0,3.0,6.0,5.0,3.0,6.0,4.0,5.0,2.0,2.0,2.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,7.0,3.0,6.0,7.0,6.0,2.0,12.0,0.0,8.0,2.0,3.0,7.0,0.0,2.0,2.0,4.0,0.0,6.0,3.0,6.0
0,0.0,0,8,5,9.3144300805,7.41276401743,2006,0.0,7.41276401743,0.0,4.44265125649,0,0.69314718056,0,0.0,7.41276401743,7,2007,146,0,1632.0,2006.0,2,3.0,2006,24.0,0.0,0,0,0,6.71780469502,0,3,2.0,1.0,1.0,4.0,12.0,3.0,6.0,4.0,6.0,6.0,4.0,5.0,2.0,4.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,5.0,13.0,6.0,12.0,3.0,6.0,7.0,6.0,2.0,20.0,0.0,9.0,5.0,3.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0,2.0,1.0,1.0,4.0,12.0,3.0,6.0,4.0,6.0,6.0,4.0,5.0,2.0,4.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,5.0,13.0,6.0,12.0,3.0,6.0,7.0,6.0,2.0,20.0,0.0,9.0,5.0,3.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0
0,6.5750758406,0,4,5,8.40223117295,7.28138566357,2008,0.0,6.60258789219,0.0,3.52636052462,0,1.38629436112,0,0.0,6.60258789219,8,2009,0,0,736.0,1979.0,2,0.0,1920,0.0,0.0,0,0,0,0.0,102,2,2.0,1.0,1.0,0.0,5.0,0.0,6.0,3.0,7.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,5.0,5.0,1.0,1.0,9.0,2.0,6.0,6.0,4.0,2.0,6.0,6.0,0.0,2.0,6.0,0.0,3.0,6.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,5.0,0.0,6.0,3.0,7.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,5.0,5.0,1.0,1.0,9.0,2.0,6.0,6.0,4.0,2.0,6.0,6.0,0.0,2.0,6.0,0.0,3.0,6.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,0.0
0,0.0,0,5,7,8.95454448839,6.86275791305,1966,0.0,6.86275791305,1.0,4.20469261939,0,0.69314718056,0,0.0,6.86275791305,6,2007,0,0,192.0,1966.0,1,1.0,1966,763.0,0.0,0,0,0,5.95842469303,0,3,2.0,1.0,1.0,4.0,9.0,2.0,6.0,3.0,6.0,3.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,10.0,6.0,12.0,2.0,6.0,3.0,6.0,2.0,7.0,3.0,7.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0,2.0,1.0,1.0,4.0,9.0,2.0,6.0,3.0,6.0,3.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,10.0,6.0,12.0,2.0,6.0,3.0,6.0,2.0,7.0,3.0,7.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0
0,6.51767127291,0,6,6,9.53748351331,7.2936977206,1997,0.0,6.67834211465,0.0,4.2341065046,0,0.69314718056,0,1.0,6.67834211465,6,2007,75,0,612.0,1997.0,2,2.0,1997,182.0,0.0,0,0,0,5.96357934362,0,3,2.0,3.0,1.0,4.0,12.0,4.0,6.0,4.0,7.0,6.0,4.0,4.0,2.0,4.0,2.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,15.0,2.0,6.0,7.0,6.0,2.0,15.0,0.0,9.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0,2.0,3.0,1.0,4.0,12.0,4.0,6.0,4.0,7.0,6.0,4.0,4.0,2.0,4.0,2.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,15.0,2.0,6.0,7.0,6.0,2.0,15.0,0.0,9.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0
0,0.0,0,6,6,8.73889570493,7.07072410726,1950,0.0,6.70563909486,0.0,3.97029191355,400,0.69314718056,112,0.0,6.70563909486,6,2006,0,360,816.0,1985.0,1,2.0,1934,0.0,0.0,0,0,1,6.27098843186,0,3,2.0,1.0,1.0,4.0,6.0,2.0,6.0,3.0,3.0,6.0,4.0,3.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,2.0,5.0,6.0,7.0,2.0,6.0,6.0,3.0,2.0,4.0,3.0,12.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,5.0,3.0,6.0,2.0,1.0,1.0,4.0,6.0,2.0,6.0,3.0,3.0,6.0,4.0,3.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,2.0,5.0,6.0,7.0,2.0,6.0,6.0,3.0,2.0,4.0,3.0,12.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,5.0,3.0,6.0
